sentence	label
“赏黄山十二时辰 品徽州十二风味”6.25黄山旅游端午大直播成功举办	正面
厦门象屿(600057.SH)：子公司拟开展融资租赁业务 融资额1.85亿元	正面
森宇化工试图中止无效 中原信托“网拍”成ST中天第二大股东	负面
山东钢铁已回购股份2亿股，占公司总股本1.83％	中性
晚间公告热点追踪：昔日10倍股千山药机被终止上市	中性
[公司]上海电力：长江电力增持公司股份2617万股 持股比例上升至8%	正面
淳中科技(603516.SH)拟向华夏银行申请不超5000万元综合授信额度	中性
江苏爱康科技股份有限公司关于为全资子公司提供担保的进展公告	中性
安信证券广西投教基地：组织丰富多样投教活动 加强上市公司诚实守信要点解读	正面
上海机场：6月旅客吞吐量同比下降70.38%	负面
浙江广厦股份有限公司第九届董事会第十七次会议决议公告	中性
华电国际(600027/01071.HK)跟踪点评：电价稳定高度可见 估值修复刚刚启动	中性
银行机构微博影响力哪家强？浦发银行跌出前十	负面
中国国旅2个月急涨60%，究竟发生了什么？	正面
北京长久物流股份有限公司关于使用部分可转换公司债券闲置募集资金进行委托理财的实施公告	中性
【长城非银】阶段调整不改上行趋势，应更积极布局券商板块——图说券商2020年7月营收数据初步测算及投资建议	正面
浙江广厦调整股份回购价格至不超过6.6元/股	中性
本周操盘攻略：鼓励汽车消费政策持续升级	中性
地产股遭公募持续“减仓”“挤泡沫”低估状况或“暗藏”投资机会	中性
浙江古越龙山绍兴酒股份有限公司第八届董事会第十七次会议决议公告	中性
中直股份(600038)2019年年报点评：需求景气向上，龙头持续向好	正面
大家人寿又减持！注意 卖卖卖不是全部 已悄然布局这只科技龙头 什么信号	中性
酷开网络分拆上市获批 OTT模式及电视产品有待升级	正面
首创股份配股申请获得中国证监会核准	正面
山东钢铁：产业布局实现重大突破	中性
上半年地产股走势分化：万科跌幅超过泰禾 大悦城跌近30%	负面
商业贸易业外观设计专利申请量排行榜：江苏国泰第一	中性
四川路桥控股股东要约收购期限届满 8日复牌	中性
8月3日操盘必读：影响股市利好与利空消息	中性
上海楼市热浪滚滚：7月认筹率破150% 十人抢一房再现	正面
"冯柳持仓""曝光"" 减持回天新材通过大宗交易平台增持22家公司"	正面
万东医疗(600055)：DR及移动DR持续靓丽	正面
徐兴锋副特派员出席“上海市推进自由贸易试验区 国际金融中心 国际贸易中心 国际航运中心建设领导小组会议”	正面
部分券商股午后跳水，中信建投跌4%，中信证券跌2.5%。	负面
高速公路有望5月份重启收费	中性
福瑞股份5880万拿下众惠相互保险社4.9%初始运营资金债权，双方正和川大华西二医院合作儿科医联体	正面
葛洲坝-浙富联营体中标尼日尔坎大吉水电站项目	正面
浙江省围海建设集团股份有限公司关于控股股东、实际控制人及其一致行动人收到民事判决书的公告	中性
河南中原高速公路股份有限公司	中性
巨·大盘 | 科技股王者归来 券商股火上浇油 牛市气息浓厚	中性
五矿发展(600058.SH)近日累计获4451.37万元政府补助	正面
15年“修成正果”，新疆旅游第一股终究来了，目的地难舍资本棋局	中性
皖维高新：拟捐赠现金及医用物资抗击疫情	中性
加仓科技减持消费 基金三季报现重大调仓信号	正面
华润医药(03320)：华润双鹤年度股东应占溢利增8.93%至10.55亿元	中性
《国有企业采购管理规范》团体标准在京发布	中性
股海导航 12月24日沪深股市公告提示	中性
云图控股与祺鲲科技“相拥”区块链 创新性破解农村小微企业融资难	中性
华能国际大涨	正面
【太平洋建筑】看好钢结构、减隔震高成长性，关注大基建稳增长——周观点0510	中性
华能水电：2019符合预期，2020谨慎乐观	中性
93只中报预喜股近七成跑赢大盘 社保基金组合持仓6只	中性
“船货牵手” 中远海运与中国石油形成战略合力	正面
民航业半年亏损超740亿 单月盈利关键看8月	负面
快讯：宁波联合跌停 报于11.77元	负面
白云机场大涨	正面
厦门象屿半年报：上半年净利润同比增长18%	正面
6月增速或超60%:挖机销量高歌猛进 龙头中报有望超预期	正面
广电系股权整合拉开序幕 歌华有线实控人拟变更为国务院	中性
华能水电发布一季度发电量公告：发电量、上网电量双双大跌近40％！	负面
A股头条：证监会同意4家企业科创板IPO注册 私募平均仓位超80％	中性
日照港：288亿的项目非上市公司业务	中性
【异动股】港口水运板块，日照港(600017-CN)涨停	正面
马云登黄山为“黄山旅游”发展支招	中性
晚间公告热点追踪：重庆啤酒万州分公司因水灾停产	负面
【天风地产|周观点】土地溢价持续高位、商品房交易缓慢修复，政策基调“大紧小松”， 持续推荐低估值优质房企	负面
中贝通信集团股份有限公司2020半年度报告摘要	中性
航母产业板块强势 中直股份涨停	正面
3大自贸试验区改革开放方案出炉 机构看好12只概念股	中性
晚间公告热点追踪：海航基础下修去年业绩预亏逾9.5亿	负面
宇通完成全球最大批量双源无轨电车订单	正面
北新路桥、宁波联合：重组事项上会，22日停牌。	中性
关于泰达宏利中证申万绩优策略指数增强型证券投资基金新增销售机构的公告	中性
2020年ETC市场规模将超百亿元 ETC行业盈利模式创新分析及展望（附图表）	中性
国泰君安：东风(0489.HK)回A基本有利 补充资金扩融资平台	正面
中远海能：预计上半年净利27.6亿至29.6亿元，同比增488%到531%	正面
行业竞争激烈，回血能力下降――这家通信塔供货商找钱建基站	负面
疫情下的β和α	中性
皖维高新(600063)：产销、效益双丰收 业绩大幅增长	正面
山东钢铁：回购股份已超公司总股本1%	中性
"又见证历史：深市4股""预警""刷新纪录 外资仍汹涌流入"	中性
8月10日涨停板分析：两市约105股涨停 铁路基建板块走强	正面
首创股份总经理杨斌：充分发挥企业在环境治理中的主体作用	正面
粤高速B------固定收益的回报率都是渣渣（1）	负面
上海电力：股东中国长江电力股份有限公司近日累计增持了1%股份	正面
37家房企上涨多家增持回购 战“疫”背后或现分化 | 房资快报	正面
11月29日资本市场预警信息	中性
安徽皖维高新材料股份有限公司股票交易异常波动公告	中性
国内跨省游开放 携程国内游瞬时搜索量飙涨500%	正面
绩优股石四药（02005）的首个盈警	中性
华电国际电力股份有限公司	中性
一年内应付债务近1000亿元，华能国际收问询函	负面
8月8日上市公司重要公告集锦：东方生物上半年净利同比大增近15倍	正面
国信期货：双焦整体趋弱 焦炭强于焦煤	中性
光大银行大跌	负面
快讯｜华夏银行：罗乾宜担董事、副董事长的任职资格获得核准	中性
【上周回顾】高通与华为达成专利纠纷和解；中国联通合并研究院、网研院；曾学忠出任小米手机部总裁	中性
华能水电完成发行10亿元中期票据	中性
中原高速推行 “三减三加”措施降本增效	正面
上港集团(600018.SH)：就发行10亿美元债券完成定价并签署认购协议	正面
上海联合产权交易所交易信息	中性
海信家电(00921.HK)附属认购3亿元理财产品	中性
涨停板复盘|新基建成反弹核心 创业板指探底回升大涨2.6%	正面
浙能电力：拟斥资不超30亿元择机购入中国核电股票	中性
中国石油化工股份有限公司2020年上半年生产经营业绩提示性公告	中性
华电国际(600027)季报点评：一季度业绩超预期 盈利有望持续改善	正面
五矿发展：为公司及全资子公司五矿钢铁、中国矿产等提供担保	中性
华安鑫创人均薪酬显著低于同业 存货降幅明显	负面
中国联通成为北京冬奥会合作伙伴俱乐部轮值主席单位	正面
5月26日晚间重要公告集锦	中性
粤开流动性专题 | 板块轮动延续（0720-0724）	中性
海康威视增速放缓 布局7年的创新业务拟分拆上市	负面
物流集团加快推动物流业务整合	中性
上海电力(600021.SH)：控股股东增持完毕 累计增持5234.32万股	正面
安信证券--生物医药行业：医保局推进生物制品与中成药集采 创新药腾笼换鸟进一步加速	正面
【华创交运*周报】多公司发布半年报预告：油运实现高增，多家公路公司Q2盈利，华夏预计为航空业唯一盈利公司	正面
内蒙古包钢钢联股份有限公司股份解除质押公告	中性
中诚信国际：将九鼎集团主体及“15九鼎债”列入可能降级的观察名单	负面
不惧险资减持 暴涨9%！近500亿百年老店玩跨界 枸杞拿铁“真香”？	正面
12家儿童药企财报分析，儿童药营收在涨 但药企总营收在降	中性
总投资590亿元 中海地产参与上海历史风貌保护及城市更新项目	中性
南航的套餐更划算！“南航无限飞”有效期内国内随便飞	中性
中航直升机股份有限公司2019年年度股东大会决议公告	中性
“经开造”惊艳郑州新能源汽车展	中性
国务院研究出台稳外贸稳外资新措施 要求纾解外贸企业流动性困难	正面
皖通高速公布三季报 前三季净利增加3.12%	正面
466亿千瓦时，华电国际一季度发电量下降1成	负面
中直股份(600038.SH)一季度净利润降34.12%至5190.62万元	负面
地产股收盘 | A股三大股指全线飘红 新大正涨近6%	正面
电规总院《中国能源发展报告2019》 《中国电力发展报告2019》发布	中性
镁行业龙头云海金属上半年净利润同比降6成 镁价格低迷	负面
厦门象屿(600057)：业绩大幅增长 下半年盈利有望提速	正面
葫芦岛银行行长王学伶被查 曾任浦发银行沈阳分行总经理	负面
